ticker,group,round,transition,from_attempt,to_attempt,episode_key,transition_key,y_success,drawdown_abs_low_pct,below_ma250_abs_low_pct,from_touch_day_overshoot,from_fixed_5d_overshoot,drawdown_atr_multiple,gap_days,trading_days_between,drawdown_bucket,below_ma250_bucket,attempt_bucket
AMZN,mega_cap_software_like,7,2_to_3,2,3,AMZN|7,AMZN|7|2_to_3|2019-12-12,1,2.189601066729796,2.216066784306814,0.3899202975794935,2.987571149002055,1.7963078585190937,17,12,000_003,000_005,2
AMZN,mega_cap_software_like,11,1_to_2,1,2,AMZN|11,AMZN|11|1_to_2|2022-03-22,0,19.22418995899904,19.579652722241715,-0.6671702721406492,-0.3756672968579733,8.788305853998134,70,48,012_020,015_020,1
AMZN,mega_cap_software_like,11,2_to_3,2,3,AMZN|11,AMZN|11|2_to_3|2023-04-24,0,50.61526478466048,37.536363535310336,0.1057409534720665,1.7199248857085123,14.154337192847963,398,273,020_plus,020_plus,2
AMZN,mega_cap_software_like,11,3_to_4,3,4,AMZN|11,AMZN|11|3_to_4|2023-05-10,1,4.764143722475689,6.186949761949068,0.6843390247619041,2.5831397410142065,1.671542347479218,16,12,003_005,005_010,3+
AMZN,mega_cap_software_like,12,1_to_2,1,2,AMZN|12,AMZN|12|1_to_2|2025-05-12,1,17.21979611007636,17.96903744535325,1.5928686310698437,4.95820842016419,4.578023991197036,53,36,012_020,015_020,1
AMZN,mega_cap_software_like,13,1_to_2,1,2,AMZN|13,AMZN|13|1_to_2|2026-04-08,1,9.043574869429294,8.834894500443358,1.295714424745209,1.295714424745209,3.4443341327161128,34,23,008_012,005_010,1
META,mega_cap_software_like,1,1_to_2,1,2,META|1,META|1|1_to_2|2013-06-28,0,3.825575615311494,7.592295843130481,-0.8166282828212634,-0.8166282828212634,1.339502355584369,9,7,003_005,005_010,1
META,mega_cap_software_like,1,2_to_3,2,3,META|1,META|1|2_to_3|2013-07-09,1,2.934091919497761,3.7864024929909257,-0.7852953999610168,-0.3679886229426943,1.017930947807058,11,6,000_003,000_005,2
META,mega_cap_software_like,2,1_to_2,1,2,META|2,META|2|1_to_2|2018-04-19,0,1.9360299388373137,3.2306581856804906,0.1203905397309634,0.1203905397309634,0.452702075748836,8,6,000_003,000_005,1
META,mega_cap_software_like,2,2_to_3,2,3,META|2,META|2|2_to_3|2018-04-26,1,7.085056998872252,7.736883440736364,-0.41205851469851,-0.4019386229543897,2.5013480689038645,7,5,005_008,005_010,2
META,mega_cap_software_like,3,1_to_2,1,2,META|3,META|3|1_to_2|2018-08-27,0,7.959499133313086,4.942324348078331,3.5730719182023085,4.942786798594012,1.957245255198534,21,15,005_008,000_005,1
META,mega_cap_software_like,3,2_to_3,2,3,META|3,META|3|2_to_3|2019-01-31,0,30.677334153150817,28.55693059369726,-0.6997114811927885,-0.112524053362617,14.617555921336532,157,107,020_plus,020_plus,2
META,mega_cap_software_like,3,3_to_4,3,4,META|3,META|3|3_to_4|2019-02-25,0,4.259429432861984,4.638943286820374,2.127695022984044,2.7453563792405378,1.291420722489595,25,16,003_005,000_005,3+
META,mega_cap_software_like,3,4_to_5,4,5,META|3,META|3|4_to_5|2019-03-04,0,2.557387363093011,3.977845616317533,-0.6678625123787918,-0.5249360322613805,1.2618191723060197,7,5,000_003,000_005,3+
META,mega_cap_software_like,3,5_to_6,5,6,META|3,META|3|5_to_6|2019-03-22,1,4.833618507753645,4.26740656988428,0.3668552119459045,4.05321466765054,2.5566671805246988,18,14,003_005,000_005,3+
META,mega_cap_software_like,5,1_to_2,1,2,META|5,META|5|1_to_2|2023-02-02,1,72.7275611537483,58.663176525155095,0.4826641545629062,0.4826641545629062,19.404902636884284,365,251,020_plus,020_plus,1
META,mega_cap_software_like,6,1_to_2,1,2,META|6,META|6|1_to_2|2025-04-28,1,9.723796548740816,13.97335143956112,0.0353941595947926,0.0353941595947926,1.4321462781705907,14,9,008_012,010_015,1
META,mega_cap_software_like,8,1_to_2,1,2,META|8,META|8|1_to_2|2025-12-18,0,3.464704151802034,4.125831776264565,1.6410028138839072,1.664611705949648,1.3037047802117665,14,10,003_005,000_005,1
META,mega_cap_software_like,8,2_to_3,2,3,META|8,META|8|2_to_3|2025-12-24,0,1.2024968151248316,1.51985221178772,0.6527126130307259,1.0191992887013337,0.4096805515223495,6,4,000_003,000_005,2
META,mega_cap_software_like,8,3_to_4,3,4,META|8,META|8|3_to_4|2025-12-30,0,1.971385474458676,2.006518842707705,0.1320364598427215,0.6173289867098974,0.7405527987863891,6,3,000_003,000_005,3+
